x,wave
124.74,1.3222513206301049e-8 + 1.8785504150183485e-10im
124.75999999999999,1.318621062980537e-8 + 1.8736900724921336e-10im
124.77999999999997,1.3150002054912065e-8 + 1.8688420283275285e-10im
124.80000000000001,1.3113887217728995e-8 + 1.8640055287732038e-10im
124.82000000000001,1.3077865932780132e-8 + 1.8591804118758243e-10im
124.84000000000003,1.3041937919167428e-8 + 1.8543671428016572e-10im
124.86000000000001,1.3006103028518654e-8 + 1.8495655003880437e-10im
124.88,1.297036096280102e-8 + 1.844775476341384e-10im
124.90000000000002,1.2934711512962137e-8 + 1.8399969939794307e-10im
124.92000000000002,1.2899154492194707e-8 + 1.8352298999108497e-10im
124.94,1.2863689636305978e-8 + 1.830474382633863e-10im
124.96,1.2828316759089876e-8 + 1.8257306408191025e-10im
124.98000000000002,1.2793035570930675e-8 + 1.8209981731466474e-10im
125.0,1.2757845931229047e-8 + 1.816276833686719e-10im
125.01999999999998,1.2722747581546765e-8 + 1.8115672723193493e-10im
125.04,1.2687740313089098e-8 + 1.8068691047207377e-10im
125.06,1.2652823877209097e-8 + 1.802182260623428e-10im
125.07999999999998,1.2617998079111845e-8 + 1.797506546268532e-10im
125.09999999999998,1.2583262694027369e-8 + 1.79284217452511e-10im
125.12,1.254861751101373e-8 + 1.7881893240142161e-10im
125.13999999999999,1.2514062301092428e-8 + 1.7835476731105907e-10im
125.15999999999997,1.2479596838634601e-8 + 1.77891701001878e-10im
125.17999999999999,1.2445220935458744e-8 + 1.7742979990051244e-10im
125.19999999999999,1.2410934298943039e-8 + 1.7696897144877916e-10im
125.22000000000003,1.237673683306424e-8 + 1.7650928711657245e-10im
125.24000000000001,1.2342628196845356e-8 + 1.7605070623841355e-10im
125.26,1.2308608290655827e-8 + 1.7559325185386875e-10im
125.28000000000003,1.2274676805555044e-8 + 1.751368735008125e-10im
125.30000000000001,1.224083360386388e-8 + 1.7468165397298916e-10im
125.32,1.2207078402580016e-8 + 1.7422749733841145e-10im
125.34000000000002,1.217341101077352e-8 + 1.7377441901136513e-10im
125.36000000000001,1.2139831228925612e-8 + 1.7332247404632185e-10im
125.38,1.2106338857088067e-8 + 1.7287162559178512e-10im
125.39999999999999,1.2072933670834469e-8 + 1.7242187961968354e-10im
125.42000000000002,1.2039615430192596e-8 + 1.719732185202088e-10im
125.44,1.2006383975324112e-8 + 1.7152563521025098e-10im
125.45999999999998,1.1973239014895532e-8 + 1.7107914854500037e-10im
125.48,1.1940180424540431e-8 + 1.706337388560108e-10im
125.5,1.1907207943931038e-8 + 1.7018940686259768e-10im
125.51999999999998,1.187432138333985e-8 + 1.697461683252845e-10im
125.53999999999998,1.1841520526328072e-8 + 1.6930399669381618e-10im
125.56,1.1808805171401492e-8 + 1.6886290625250901e-10im
125.57999999999998,1.1776175124108745e-8 + 1.6842289325984916e-10im
125.59999999999997,1.1743630129275362e-8 + 1.679839040570516e-10im
125.62,1.1711170009198218e-8 + 1.675460413827604e-10im
125.64000000000003,1.1678794600431671e-8 + 1.6710922357856848e-10im
125.66000000000003,1.1646503608979686e-8 + 1.6667346577694028e-10im
125.68,1.1614296906267312e-8 + 1.6623876565352073e-10im
125.7,1.1582174236518858e-8 + 1.658051410247871e-10im
125.72000000000003,1.1550135404681746e-8 + 1.6537254590286318e-10im
125.74000000000001,1.1518180246022e-8 + 1.6494100632267367e-10im
125.75999999999999,1.1486308492396002e-8 + 1.6451054162521514e-10im
125.78000000000002,1.1454520030602825e-8 + 1.6408110732029058e-10im
125.80000000000001,1.1422814542254129e-8 + 1.6365271936704043e-10im
125.82,1.139119190427182e-8 + 1.6322538281677682e-10im
125.83999999999999,1.1359651904855076e-8 + 1.6279907431321997e-10im
125.86000000000001,1.1328194327393323e-8 + 1.6237380654101455e-10im
125.88,1.1296818957337312e-8 + 1.619496122665895e-10im
125.89999999999998,1.1265525601953444e-8 + 1.6152642864109994e-10im
125.91999999999997,1.1234314110937004e-8 + 1.6110427980992535e-10im
125.94,1.1203184221984782e-8 + 1.6068313300663694e-10im
125.95999999999998,1.1172135775344333e-8 + 1.6026304695743585e-10im
125.97999999999996,1.1141168537742732e-8 + 1.598439574553667e-10im
125.99999999999999,1.1110282339464477e-8 + 1.5942590721380994e-10im
126.02000000000004,1.1079476966132095e-8 + 1.590088783357679e-10im
126.04000000000002,1.1048752231711288e-8 + 1.585928578896667e-10im
126.06,1.1018107922683462e-8 + 1.5817785020750304e-10im
126.08000000000003,1.0987543885308365e-8 + 1.5776388099138397e-10im
126.10000000000002,1.0957059850755269e-8 + 1.573509115485803e-10im
126.12,1.092665568177449e-8 + 1.5693895493413045e-10im
126.14,1.0896331157461036e-8 + 1.5652799596188975e-10im
126.16000000000003,1.0866086077866687e-8 + 1.5611806708157358e-10im
126.18,1.083592026348466e-8 + 1.5570911142968565e-10im
126.19999999999999,1.0805833531029089e-8 + 1.5530115511093495e-10im
126.22000000000001,1.0775825671791133e-8 + 1.5489420747642227e-10im
126.24000000000001,1.0745896499221162e-8 + 1.5448826882675703e-10im
126.25999999999999,1.0716045804095007e-8 + 1.5408329947075722e-10im
126.27999999999997,1.0686273436279726e-8 + 1.5367932782675083e-10im
126.3,1.065657912368083e-8 + 1.5327634913866718e-10im
126.32,1.0626962776974372e-8 + 1.5287434780702356e-10im
126.33999999999997,1.0597424128188509e-8 + 1.5247336901986026e-10im
126.35999999999997,1.0567963012245715e-8 + 1.5207331528309456e-10im
126.38,1.0538579225418679e-8 + 1.516742952026224e-10im
126.39999999999998,1.0509272632862593e-8 + 1.5127622976110548e-10im
126.42000000000002,1.0480042952004586e-8 + 1.508791154049108e-10im
126.44000000000001,1.0450890035288367e-8 + 1.504829785339887e-10im
126.46000000000004,1.0421813764187928e-8 + 1.500878748362379e-10im
126.48000000000002,1.0392813850805315e-8 + 1.4969367107726036e-10im
126.5,1.036389017987828e-8 + 1.4930046762840077e-10im
126.52,1.0335042502330429e-8 + 1.4890822722482464e-10im
126.54000000000002,1.0306270674384564e-8 + 1.4851696500436448e-10im
126.56,1.0277574495233576e-8 + 1.4812664326200774e-10im
126.57999999999998,1.0248953791898209e-8 + 1.4773725102550986e-10im
126.60000000000001,1.0220408307056778e-8 + 1.4734883847517517e-10im
126.62,1.0191937984881821e-8 + 1.4696140424752507e-10im
126.63999999999999,1.016354254984331e-8 + 1.4657488728663527e-10im
126.65999999999998,1.0135221846311446e-8 + 1.4618934967909103e-10im
126.68,1.0106975700448085e-8 + 1.458047396663885e-10im
126.69999999999999,1.007880387520121e-8 + 1.4542106525762208e-10im
126.71999999999997,1.0050706233836472e-8 + 1.4503838086310023e-10im
126.74,1.0022682593239778e-8 + 1.4465657666375315e-10im
126.75999999999999,9.994732750714477e-9 + 1.4427576898469783e-10im
126.77999999999997,9.966856560937376e-9 + 1.438958440345254e-10im
126.79999999999997,9.939053823616702e-9 + 1.4351689010652268e-10im
126.82000000000004,9.911324310632834e-9 + 1.4313885254345186e-10im
126.84000000000003,9.883667918576125e-9 + 1.4276178085998212e-10im
126.86000000000001,9.856084417952737e-9 + 1.4238562500464174e-10im
126.88,9.828573654163533e-9 + 1.4201036264644384e-10im
126.90000000000002,9.801135438597564e-9 + 1.4163602155955337e-10im
126.92000000000002,9.773769569588835e-9 + 1.4126263062394858e-10im
126.94,9.746475914869195e-9 + 1.4089015016991964e-10im
126.96,9.71925426109183e-9 + 1.4051858149652865e-10im
126.98000000000002,9.692104424799098e-9 + 1.4014793342880996e-10im
127.0,9.665026301207129e-9 + 1.397782116676068e-10im
127.01999999999998,9.638019617190781e-9 + 1.394093887715718e-10im
127.04,9.611084222617111e-9 + 1.3904149282621545e-10im
127.06,9.584219989340606e-9 + 1.3867448524616895e-10im
127.07999999999998,9.557426689585202e-9 + 1.3830838967221756e-10im
127.09999999999998,9.530704156727379e-9 + 1.3794318738068757e-10im
127.12,9.504052247161716e-9 + 1.3757890375160453e-10im
127.13999999999999,9.47747076643685e-9 + 1.3721550996940646e-10im
127.15999999999997,9.45095952903381e-9 + 1.3685302250319622e-10im
127.17999999999999,9.424518395126264e-9 + 1.3649142078269932e-10im
127.19999999999999,9.398147112545835e-9 + 1.3613071331086848e-10im
127.22000000000003,9.371845629415926e-9 + 1.357708941399312e-10im
127.24000000000001,9.345613651998167e-9 + 1.3541197789238948e-10im
127.26,9.319451107115633e-9 + 1.3505393004110206e-10im
127.28000000000003,9.293357760121185e-9 + 1.346967898585449e-10im
127.30000000000001,9.267333492145262e-9 + 1.3434050145283444e-10im
127.32,9.241378038308e-9 + 1.3398511753798308e-10im
127.34000000000002,9.215491321996939e-9 + 1.3363062400681926e-10im
127.36000000000001,9.189673136392787e-9 + 1.3327697797955365e-10im
127.38,9.163923325522184e-9 + 1.329242291211601e-10im
127.39999999999999,9.138241717608313e-9 + 1.325723369996689e-10im
127.42000000000002,9.112628118886913e-9 + 1.3222133347968077e-10im
127.44,9.087082404991569e-9 + 1.3187118598801566e-10im
127.45999999999998,9.06160434917687e-9 + 1.3152190203990955e-10im
127.48,9.036193848376728e-9 + 1.311735010246713e-10im
127.5,9.01085066416491e-9 + 1.3082595681075182e-10im
127.51999999999998,8.985574696910861e-9 + 1.3047927833054583e-10im
127.53999999999998,8.960365736359747e-9 + 1.301334302195e-10im
127.56,8.935223639593255e-9 + 1.2978848595515018e-10im
127.57999999999998,8.9101482197182e-9 + 1.29444357330098e-10im
127.59999999999997,8.885139347558413e-9 + 1.2910106813543335e-10im
127.61999999999999,8.86019680804931e-9 + 1.2875868766163207e-10im
127.64000000000003,8.835320491940833e-9 + 1.284171258976391e-10im
127.66000000000003,8.810510173861792e-9 + 1.2807642218034686e-10im
127.68,8.785765746623451e-9 + 1.2773655707750226e-10im
127.7,8.76108702608105e-9 + 1.2739753230687353e-10im
127.72000000000003,8.736473824654304e-9 + 1.270593421783534e-10im
127.74000000000001,8.71192600629597e-9 + 1.2672201967309187e-10im
127.75999999999999,8.687443384799968e-9 + 1.2638550063244563e-10im
127.78000000000002,8.66302584954203e-9 + 1.2604983774895507e-10im
127.80000000000001,8.638673179273604e-9 + 1.2571499958746162e-10im
127.82,8.614385257873558e-9 + 1.2538100283178918e-10im
127.83999999999999,8.590161877835493e-9 + 1.2504783983786918e-10im
127.86000000000001,8.566002907921917e-9 + 1.2471548866121247e-10im
127.88,8.541908193533686e-9 + 1.2438396248569025e-10im
127.89999999999998,8.517877590378271e-9 + 1.240532644032853e-10im
127.92,8.493910870336054e-9 + 1.2372341391066696e-10im
127.94,8.470007946831514e-9 + 1.2339437506353515e-10im
127.95999999999998,8.446168623351965e-9 + 1.2306615958565797e-10im
127.97999999999998,8.422392730869016e-9 + 1.2273873037324177e-10im
128.0,8.398680164942357e-9 + 1.2241213054226897e-10im
128.01999999999998,8.375030700200799e-9 + 1.2208633003179571e-10im
128.04000000000002,8.351444249381714e-9 + 1.217613872888858e-10im
128.06,8.327920593297876e-9 + 1.2143723553529947e-10im
128.08000000000004,8.304459610331298e-9 + 1.211138772188565e-10im
128.10000000000002,8.281061136263333e-9 + 1.2079130795924782e-10im
128.12,8.257725017181954e-9 + 1.2046957469449027e-10im
128.14,8.234451088181405e-9 + 1.2014864014901334e-10im
128.16000000000003,8.211239181607512e-9 + 1.1982851175216457e-10im
128.18,8.188089197142608e-9 + 1.195091527007598e-10im
128.2,8.165000920409218e-9 + 1.1919061246652384e-10im
128.22000000000003,8.14197423872175e-9 + 1.1887287443004917e-10im
128.24,8.119008947322228e-9 + 1.1855590281881247e-10im
128.26,8.09610497337728e-9 + 1.1823974255245285e-10im
128.27999999999997,8.073262083270427e-9 + 1.1792435094442988e-10im
128.3,8.050480168438719e-9 + 1.1760974770613398e-10im
128.32,8.027759077718552e-9 + 1.172959631991185e-10im
128.33999999999997,8.005098637958886e-9 + 1.1698295666933231e-10im
128.36,7.982498707615624e-9 + 1.166707141599086e-10im
128.38,7.959959124531439e-9 + 1.1635923476901901e-10im
128.39999999999998,7.937479737542733e-9 + 1.1604855590106666e-10im
128.41999999999996,7.915060451828698e-9 + 1.1573866385685001e-10im
128.44,7.89270099941749e-9 + 1.1542953132385419e-10im
128.46000000000004,7.870401350076389e-9 + 1.1512118166372709e-10im
128.48000000000002,7.8481613251575e-9 + 1.1481359825706117e-10im
128.5,7.82598071440599e-9 + 1.1450677453339292e-10im
128.52000000000004,7.803859447736919e-9 + 1.1420073905061911e-10im
128.54000000000002,7.781797320392311e-9 + 1.1389548936092005e-10im
128.56,7.759794192202281e-9 + 1.135909556799615e-10im
128.57999999999998,7.737849965597593e-9 + 1.1328718838129673e-10im
128.60000000000002,7.715964424826558e-9 + 1.1298423049501981e-10im
128.62,7.694137466823084e-9 + 1.1268197831087406e-10im
128.64,7.672368914313488e-9 + 1.1238049779115939e-10im
128.65999999999997,7.650658629876312e-9 + 1.1207980018725764e-10im
128.68,7.629006509071249e-9 + 1.1177980111380477e-10im
128.7,7.607412352637184e-9 + 1.1148057963108334e-10im
128.71999999999997,7.585876053385381e-9 + 1.111821292545183e-10im
128.74,7.564397417551582e-9 + 1.1088442919911411e-10im
128.76,7.542976336572837e-9 + 1.1058744175985824e-10im
128.77999999999997,7.521612655162898e-9 + 1.1029123298493895e-10im
128.79999999999995,7.500306266133026e-9 + 1.0999575288730089e-10im
128.82,7.479056981215827e-9 + 1.0970101915995674e-10im
128.84000000000003,7.457864657492983e-9 + 1.0940700706704411e-10im
128.86,7.436729132807173e-9 + 1.0911374924615927e-10im
128.88,7.41565032745395e-9 + 1.0882122156265862e-10im
128.90000000000003,7.394628057288564e-9 + 1.0852942719441342e-10im
128.92000000000002,7.373662215122275e-9 + 1.0823838769941486e-10im
128.94,7.352752605816613e-9 + 1.07948068206968e-10im
128.96000000000004,7.331899124931268e-9 + 1.0765844776030047e-10im
128.98000000000002,7.311101613057355e-9 + 1.0736960417431287e-10im
129.0,7.290359938270267e-9 + 1.070814252787401e-10im
129.01999999999998,7.26967396314855e-9 + 1.0679404042152953e-10im
129.04000000000002,7.249043544773885e-9 + 1.0650735314999532e-10im
129.06,7.22846854022796e-9 + 1.0622138665400847e-10im
129.07999999999998,7.207948806592455e-9 + 1.0593612633253909e-10im
129.09999999999997,7.187484231181774e-9 + 1.0565157905666008e-10im
129.12,7.167074643593312e-9 + 1.0536776561136698e-10im
129.14,7.146719911902467e-9 + 1.0508465146951842e-10im
129.15999999999997,7.126419906933068e-9 + 1.048022765692257e-10im
129.18,7.10617449126366e-9 + 1.0452057589296143e-10im
129.2,7.085983505485349e-9 + 1.0423962330475933e-10im
129.21999999999997,7.065846831415682e-9 + 1.0395935069510928e-10im
129.24,7.045764326136343e-9 + 1.0367980693451725e-10im
129.26,7.0257358852070226e-9 + 1.034009411770438e-10im
129.28000000000003,7.005761321734539e-9 + 1.0312279061237102e-10im
129.3,6.985840528530154e-9 + 1.0284533402606128e-10im
129.32,6.965973373669269e-9 + 1.0256857004390004e-10im
129.34000000000003,6.946159664761842e-9 + 1.0229252855505441e-10im
129.36,6.92639934958772e-9 + 1.0201719212417689e-10im
129.38,6.906692252247435e-9 + 1.0174253043265832e-10im
129.39999999999998,6.887038254558536e-9 + 1.0146855215522824e-10im
129.42000000000002,6.867437202608986e-9 + 1.011952852915087e-10im
129.44,6.847888975467904e-9 + 1.0092269531435841e-10im
129.45999999999998,6.8283933999842535e-9 + 1.0065078943840387e-10im
129.48000000000002,6.8089504211894505e-9 + 1.0037959085351616e-10im
129.5,6.789559846693454e-9 + 1.0010906657854533e-10im
129.51999999999998,6.7702215583138094e-9 + 9.983921266262445e-11im
129.53999999999996,6.750935451610209e-9 + 9.957004911775338e-11im
129.56,6.731701328695754e-9 + 9.930157774758875e-11im
129.57999999999998,6.71251910711757e-9 + 9.903378970562416e-11im
129.59999999999997,6.693388649454196e-9 + 9.876666472219462e-11im
129.62,6.6743098622590436e-9 + 9.850022212219259e-11im
129.64000000000004,6.655282531154637e-9 + 9.823444678925774e-11im
129.66000000000003,6.636306573688101e-9 + 9.796932987688369e-11im
129.68,6.617381863431695e-9 + 9.770491037840916e-11im
129.7,6.5985082629639605e-9 + 9.744114775450402e-11im
129.72000000000003,6.5796856568508735e-9 + 9.717804389471333e-11im
129.74,6.5609138856835424e-9 + 9.691563057774926e-11im
129.76,6.5421928175373666e-9 + 9.665386176742336e-11im
129.78000000000003,6.5235223589657546e-9 + 9.63927676964564e-11im
129.8,6.504902345062959e-9 + 9.613232122411044e-11im
129.82,6.4863327208603936e-9 + 9.587253282877162e-11im
129.83999999999997,6.4678132554900106e-9 + 9.561342174944409e-11im
129.86,6.449343910473802e-9 + 9.53549495081196e-11im
129.88,6.430924487924868e-9 + 9.509713603090953e-11im
129.89999999999998,6.412554938371482e-9 + 9.483999368574514e-11im
129.92000000000002,6.394235052933031e-9 + 9.458347866953669e-11im
129.94,6.375964743659779e-9 + 9.432763306760566e-11im
129.95999999999998,6.357743911608277e-9 + 9.407243008276777e-11im
129.97999999999996,6.339572391872775e-9 + 9.381786593593291e-11im
130.0,6.3214500635223925e-9 + 9.35639636451953e-11im
130.01999999999998,6.303376794632526e-9 + 9.331070637642633e-11im
130.03999999999996,6.285352497253446e-9 + 9.305808004392658e-11im
130.06,6.267377028466833e-9 + 9.280609117521524e-11im
130.08000000000004,6.2494502783355225e-9 + 9.255475231000042e-11im
130.10000000000002,6.231572054469472e-9 + 9.230404661415348e-11im
130.12,6.213742301900099e-9 + 9.205399229601763e-11im
130.14,6.195960921683955e-9 + 9.180455259535283e-11im
130.16000000000003,6.178227699443563e-9 + 9.155574434628769e-11im
130.18,6.160542591204058e-9 + 9.130758300873623e-11im
130.2,6.142905404575399e-9 + 9.106006909802894e-11im
130.22000000000003,6.125316101079576e-9 + 9.081318079850935e-11im
130.24,6.107774504817124e-9 + 9.056687636840957e-11im
130.26,6.090280483863443e-9 + 9.032122709511097e-11im
130.27999999999997,6.072833966759375e-9 + 9.007620137167819e-11im
130.3,6.0554347721085955e-9 + 8.983183595835125e-11im
130.32,6.0380828504393785e-9 + 8.958807021791182e-11im
130.33999999999997,6.02077802585226e-9 + 8.934489298486641e-11im
130.36,6.003520199403788e-9 + 8.910233706858813e-11im
130.38,5.986309272150514e-9 + 8.886042651783215e-11im
130.39999999999998,5.9691450462055375e-9 + 8.861911873194645e-11im
130.41999999999996,5.952027466600276e-9 + 8.837843415237295e-11im
130.44,5.934956423397563e-9 + 8.813835938051947e-11im
130.46000000000004,5.9179317846727984e-9 + 8.789890850208544e-11im
130.48000000000002,5.900953407507666e-9 + 8.766004819236733e-11im
130.5,5.884021181965e-9 + 8.742177501582865e-11im
130.52000000000004,5.867135053076216e-9 + 8.718417520443433e-11im
130.54000000000002,5.85029477897955e-9 + 8.694713040395366e-11im
130.56,5.833500370668715e-9 + 8.671070709201693e-11im
130.57999999999998,5.8167516302568146e-9 + 8.647491196792025e-11im
130.60000000000002,5.800048447806682e-9 + 8.623970655365534e-11im
130.62,5.7833907573560155e-9 + 8.600509291054409e-11im
130.64,5.766778404992784e-9 + 8.577104887937638e-11im
130.66000000000003,5.75021124779867e-9 + 8.553762856985133e-11im
130.68,5.7336892308050915e-9 + 8.530480277990909e-11im
130.7,5.7172121891062975e-9 + 8.507256601269135e-11im
130.71999999999997,5.7007800237588385e-9 + 8.484093441521941e-11im
130.74,5.6843926797941325e-9 + 8.460989699377666e-11im
130.76,5.668049948331562e-9 + 8.437942866894699e-11im
130.77999999999997,5.651751730427677e-9 + 8.414957204138237e-11im
130.79999999999995,5.63549796012018e-9 + 8.392031354071384e-11im
130.82,5.6192884834970345e-9 + 8.369162980529356e-11im
130.83999999999997,5.603123256583376e-9 + 8.34635179149155e-11im
130.86,5.587002048511156e-9 + 8.323598199222343e-11im
130.88,5.570924837292938e-9 + 8.300903526403266e-11im
130.90000000000003,5.554891447029259e-9 + 8.278269284670361e-11im
130.92000000000002,5.5389018667263995e-9 + 8.255692210263997e-11im
130.94,5.522955865516313e-9 + 8.233170963324959e-11im
130.96000000000004,5.507053421411564e-9 + 8.21070846405923e-11im
130.98000000000002,5.49119441348127e-9 + 8.188307770094253e-11im
131.0,5.475378643838532e-9 + 8.165960361299627e-11im
131.01999999999998,5.459606068508483e-9 + 8.143670119831542e-11im
131.04000000000002,5.443876588547673e-9 + 8.121434984368131e-11im
131.06,5.428190072031502e-9 + 8.099255676372043e-11im
131.07999999999998,5.412546398029089e-9 + 8.077142742940188e-11im
131.10000000000002,5.396945511571848e-9 + 8.055077322977446e-11im
131.12,5.381387159804297e-9 + 8.033072780720611e-11im
131.14,5.365871419682453e-9 + 8.011123035270169e-11im
131.15999999999997,5.350398071331984e-9 + 7.989228808088773e-11im
131.18,5.3349670268031554e-9 + 7.967392641473395e-11im
131.2,5.319578198146235e-9 + 7.945614672845494e-11im
131.21999999999997,5.304231519398922e-9 + 7.923887824999982e-11im
131.23999999999995,5.288926726712018e-9 + 7.902222782455218e-11im
131.26000000000005,5.273663820085522e-9 + 7.880605906131497e-11im
131.28000000000003,5.258442755544568e-9 + 7.859049735736862e-11im
131.3,5.243263269239956e-9 + 7.837545132744354e-11im
131.32,5.2281253831591205e-9 + 7.816101201325568e-11im
131.34000000000003,5.213028855440295e-9 + 7.794707737937243e-11im
131.36,5.197973796020645e-9 + 7.773372987866864e-11im
131.38,5.1829598970761056e-9 + 7.752088774537675e-11im
131.39999999999998,5.16798711463181e-9 + 7.73086104142774e-11im
131.42000000000002,5.153055382725457e-9 + 7.709688208190288e-11im
131.44,5.1381645694324485e-9 + 7.688572301791827e-11im
131.45999999999998,5.1233145868030505e-9 + 7.667506966489922e-11im
131.48000000000002,5.108505258937798e-9 + 7.646499623043307e-11im
131.5,5.093736497886956e-9 + 7.6255409611482e-11im
131.51999999999998,5.079008325637959e-9 + 7.604640772083485e-11im
131.53999999999996,5.064320478341607e-9 + 7.583794039965945e-11im
131.56,5.049672999972767e-9 + 7.56299945929173e-11im
131.57999999999998,5.035065692644539e-9 + 7.542258335564691e-11im
131.59999999999997,5.020498358470024e-9 + 7.521570840561647e-11im
131.62,5.005971107386388e-9 + 7.500940650306603e-11im
131.64,4.991483631569565e-9 + 7.480354572339589e-11im
131.66000000000003,4.977036018969289e-9 + 7.459828994169473e-11im
131.68,4.962628027723792e-9 + 7.439354158872737e-11im
131.70000000000005,4.94825961385821e-9 + 7.4189355633077e-11im
131.72000000000003,4.933930667435374e-9 + 7.398563106997198e-11im
131.74,4.919641056530685e-9 + 7.378246203311106e-11im
131.76,4.9053907371692785e-9 + 7.357986054687181e-11im
131.78000000000003,4.8911795114642525e-9 + 7.33777355695383e-11im
131.8,4.8770074233904735e-9 + 7.317612729688699e-11im
131.82,4.862874231086177e-9 + 7.297504809684911e-11im
131.83999999999997,4.848779912563929e-9 + 7.277449487744185e-11im
131.86,4.8347244238488626e-9 + 7.257449374874223e-11im
131.88,4.820707523079212e-9 + 7.237497222093116e-11im
131.89999999999998,4.806729210254977e-9 + 7.217595365565648e-11im
131.92000000000002,4.792789287489257e-9 + 7.197747137762178e-11im
131.94,4.778887710807188e-9 + 7.177951027046667e-11im
131.95999999999998,4.765024480208769e-9 + 7.158198272801165e-11im
131.97999999999996,4.751199375819667e-9 + 7.138503957030693e-11im
132.0,4.73741226571528e-9 + 7.118858632010009e-11im
132.01999999999998,4.723663215857911e-9 + 7.099267073134782e-11im
132.03999999999996,4.709951962398359e-9 + 7.079726909884856e-11im
132.06,4.696278461361758e-9 + 7.060235668673992e-11im
132.08000000000004,4.682642602810942e-9 + 7.040784073553771e-11im
132.10000000000002,4.669044430720777e-9 + 7.0213964137669e-11im
132.12,4.655483681242063e-9 + 7.002056404870601e-11im
132.14,4.641960266425069e-9 + 6.982769337591008e-11im
132.16000000000003,4.628474142294925e-9 + 6.963518824419254e-11im
132.18,4.6150252209019e-9 + 6.944333689506158e-11im
132.2,4.6016133263465285e-9 + 6.925185383543816e-11im
132.22000000000003,4.588238458628808e-9 + 6.906096168808427e-11im
132.24,4.574900529799008e-9 + 6.88705092893961e-11im
132.26,4.5615993199827946e-9 + 6.868054782886674e-11im
132.27999999999997,4.548334829180166e-9 + 6.849116010292467e-11im
132.3,4.535106969441393e-9 + 6.830222243225768e-11im
132.32,4.521915608841873e-9 + 6.811374134438498e-11im
132.33999999999997,4.508760703406739e-9 + 6.792583467820686e-11im
132.36,4.495642121211393e-9 + 6.773829252244619e-11im
132.38,4.482559686356368e-9 + 6.75513241012728e-11im
132.39999999999998,4.469513530766263e-9 + 6.736477034934902e-11im
132.41999999999996,4.456503170717547e-9 + 6.717873811185849e-11im
132.44,4.443528958009153e-9 + 6.699319749963406e-11im
132.46000000000004,4.43059049686728e-9 + 6.680812721234976e-11im
132.48000000000002,4.417687831266796e-9 + 6.66235420228123e-11im
132.5,4.404820917232833e-9 + 6.643946735399144e-11im
132.52000000000004,4.3919894029664596e-9 + 6.625584067912378e-11im
132.54000000000002,4.379193464367142e-9 + 6.607268535985716e-11im
132.56,4.366432925535414e-9 + 6.58900295675905e-11im
132.57999999999998,4.353707654546675e-9 + 6.570783310654732e-11im
132.60000000000002,4.341017651400927e-9 + 6.55260753635089e-11im
132.62,4.328362696223834e-9 + 6.534490595608768e-11im
132.64,4.315742745040533e-9 + 6.516405571000274e-11im
132.66000000000003,4.303157709901288e-9 + 6.498371753062581e-11im
132.68,4.290607546831233e-9 + 6.480390584720996e-11im
132.7,4.278092167880636e-9 + 6.462459197302585e-11im
132.71999999999997,4.2656113971500304e-9 + 6.444563745595448e-11im
132.74,4.253165234639416e-9 + 6.426721956967675e-11im
132.76,4.2407535484241926e-9 + 6.408923181256264e-11im
132.77999999999997,4.22837620657976e-9 + 6.391170905530717e-11im
132.8,4.2160332091061205e-9 + 6.373469802120602e-11im
132.82,4.203724424078672e-9 + 6.355809375462068e-11im
132.83999999999997,4.19144967559795e-9 + 6.3381956377439e-11im
132.85999999999996,4.1792090076388196e-9 + 6.32063095948625e-11im
132.88,4.167002332251548e-9 + 6.30310721564541e-11im
132.90000000000003,4.15482934161207e-9 + 6.28563277175264e-11im
132.92000000000002,4.142690343544451e-9 + 6.268204845023415e-11im
132.94,4.130584898300025e-9 + 6.250825582668016e-11im
132.96000000000004,4.118513049853659e-9 + 6.233486550444456e-11im
132.98000000000002,4.106474710255621e-9 + 6.216193107789598e-11im
133.0,4.094469747581308e-9 + 6.19894339951376e-11im
133.01999999999998,4.082498249780457e-9 + 6.181733414628135e-11im
133.04000000000002,4.070559821079267e-9 + 6.164574627824466e-11im
133.06,4.0586546373772024e-9 + 6.147466781437524e-11im
133.07999999999998,4.046782434825068e-9 + 6.130398143110327e-11im
133.10000000000002,4.034943345347461e-9 + 6.113372723831681e-11im
133.12,4.023136929195715e-9 + 6.0963930744874e-11im
133.14,4.011363538168764e-9 + 6.079459478509245e-11im
133.15999999999997,3.999622820467675e-9 + 6.062568981335865e-11im
133.18,3.987914688142715e-9 + 6.045722656572399e-11im
133.2,3.976239141193884e-9 + 6.028916682184551e-11im
133.21999999999997,3.964596135646314e-9 + 6.012158526169676e-11im
133.24,3.952985319701075e-9 + 5.99545294245134e-11im
133.26,3.941406957207365e-9 + 5.978769603831523e-11im
133.28000000000003,3.9298606963662515e-9 + 5.96214565275368e-11im
133.3,3.918346625127467e-9 + 5.945565180536834e-11im
133.32,3.906864567591546e-9 + 5.929018841448229e-11im
133.34000000000003,3.895414391833889e-9 + 5.912528901984843e-11im
133.36,3.883996185804229e-9 + 5.896072747948933e-11im
133.38,3.8726097736031e-9 + 5.879664220037029e-11im
133.40000000000003,3.8612550672807675e-9 + 5.863305737155161e-11im
133.42000000000002,3.849931934912633e-9 + 5.846974545315975e-11im
133.44,3.838640464448429e-9 + 5.830690051005997e-11im
133.45999999999998,3.827380260114357e-9 + 5.814449922354861e-11im
