a_t,t
0.07196594656859594,309.25000000000006
0.07229391930960447,309.30000000000007
0.07259137558464406,309.3500000000001
0.0728524708036522,309.4000000000001
0.07308747705962107,309.45000000000005
0.07330527510665032,309.50000000000006
0.07350074445495526,309.55000000000007
0.07366890071828075,309.6000000000001
0.0738122715423602,309.65000000000003
0.07393411483852506,309.70000000000005
0.07403088823239051,309.75000000000006
0.07409232815392272,309.80000000000007
0.07411994991918987,309.8500000000001
0.07412763430775872,309.90000000000003
0.07411751301174788,309.95000000000005
0.07408000060005758,310.00000000000006
0.07401136512399827,310.05
0.07391526198829229,310.09999999999997
0.0737954278280028,310.15
0.07364583625954677,310.2
0.0734554943007822,310.25
0.0732306011819745,310.3
0.07298811852134009,310.35
0.07272982516969076,310.4
0.07244823828673742,310.45
0.07213908992578977,310.5
0.07180673952636327,310.55
0.07146205994901629,310.6
0.07110155332129511,310.65000000000003
0.0707121394931359,310.70000000000005
0.0702974723213979,310.75
0.06987117383095053,310.8
0.06943910254556061,310.85
0.06899668824515497,310.90000000000003
0.0685315046596957,310.95000000000005
0.06804287720087891,311.00000000000006
0.06754276964523195,311.05
0.06703176936999605,311.1
0.06649991208135489,311.15000000000003
0.0659407666425042,311.20000000000005
0.06535858399518743,311.25000000000006
0.06477142119093705,311.30000000000007
0.06418720537549094,311.35
0.06359378133051082,311.40000000000003
0.0629839395759474,311.45000000000005
0.06236239226778218,311.50000000000006
0.06173689091215229,311.55
0.061114306427191095,311.6
0.06048651230878705,311.65000000000003
0.05984447613276516,311.70000000000005
0.059198689522503144,311.75
0.0585632401683129,311.8
0.05794348602102984,311.85
0.05733332780743035,311.90000000000003
0.05671809147026477,311.95000000000005
0.05609927947966963,312.0
0.055491252445564146,312.05
0.05489696661514096,312.1
0.05431080400134854,312.15000000000003
0.05372384460687727,312.20000000000005
0.053134172126310865,312.25000000000006
0.05255753500730553,312.30000000000007
0.05200767515530828,312.35
0.05147890248686679,312.40000000000003
0.050961221908595845,312.45000000000005
0.05044698994228235,312.50000000000006
0.049940483204842484,312.55000000000007
0.04945616429960347,312.6000000000001
0.04899468766223136,312.65000000000003
0.04854578185282968,312.70000000000005
0.04810586209839539,312.75000000000006
0.04767692289447998,312.80000000000007
0.04727255327114667,312.8500000000001
0.046904770301872185,312.9000000000001
